148,129,229,25,55
147,113,246,35,76
147,83,261,67,136
146,113,246,33,73
146,126,232,23,53
145,124,233,22,52
144,123,234,21,50
143,111,247,29,67
143,88,258,52,113
142,110,246,27,65
142,119,233,20,48
141,117,231,19,47
140,115,230,19,46
140,107,244,25,62
139,106,243,24,60
138,104,242,23,59
137,103,241,22,57
136,102,240,21,56
135,102,239,21,54
134,101,238,20,53
133,103,237,20,52
